n,regime,epsilon,minimax,legacy_converse,continuous_converse,absolute_improvement,legacy_selected_branch,legacy_selected_order,continuous_selected_branch,continuous_selected_order,legacy_reverse,continuous_reverse,reverse_absolute_improvement,legacy_reverse_order,continuous_reverse_order,continuous_reverse_a,continuous_reverse_objective,continuous_reverse_endpoint,continuous_reverse_adjacent_mesh_best,legacy_forward,continuous_forward,forward_absolute_improvement,legacy_forward_order,continuous_forward_order,continuous_forward_a,continuous_forward_log_bound,continuous_forward_endpoint,continuous_forward_adjacent_mesh_best,minimax_minus_continuous_converse
132,linear,0.007575757575757576,0.6109958386097626,0.3778504085361558,0.37785068953851086,2.8100235505146287e-07,reverse,1.4492753623188408,reverse,1.4487488434686777,0.3778504085361558,0.37785068953851086,2.8100235505146287e-07,1.4492753623188408,1.4487488434686777,0.30974923327238524,0.4745751660766473,finite,0.3778504085361558,0.08166661545613814,0.08167408187605943,7.466419921289824e-06,1.0577263889117783,1.059289992427626,0.055971445828302574,-2.505018562745092,finite,0.08166661545613814,0.23314514907125172
133,constant,0.01,0.5684036752594629,0.3189961016990822,0.31903883241995534,4.273072087312979e-05,reverse,1.4084507042253522,reverse,1.4023547375132437,0.3189961016990822,0.31903883241995534,4.273072087312979e-05,1.4084507042253522,1.4023547375132437,0.2869136651021182,0.38424999710158364,finite,0.31899610169908243,0.07698273300370555,0.07700160582278194,1.8872819076393155e-05,1.0707512486174096,1.0679258000700094,0.06360535541472676,-2.5639290025045884,finite,0.07698273300370555,0.24936484283950755
133,linear,0.007518796992481203,0.6089201917558585,0.3743989584148326,0.3744226624725435,2.370405771090489e-05,reverse,1.4492753623188408,reverse,1.4444707695067216,0.3743989584148326,0.3744226624725435,2.370405771090489e-05,1.4492753623188408,1.4444707695067216,0.3077049247999015,0.46908031558708035,finite,0.37439895841483256,0.08030038577240857,0.08030415394181477,3.768169406198618e-06,1.0577263889117783,1.0588423820765227,0.05557237136761136,-2.521933929083267,finite,0.08030038577240857,0.23449752928331502
134,constant,0.01,0.5652738571897786,0.3141738992919916,0.3142554776309756,8.15783389840341e-05,reverse,1.3888888888888888,reverse,1.397192889434604,0.3141738992919916,0.3142554776309756,8.15783389840341e-05,1.3888888888888888,1.397192889434604,0.284279209004087,0.3772501369921355,finite,0.3141738992919918,0.0755991673833841,0.07562135784805055,2.2190464666449472e-05,1.0707512486174096,1.0676711853899163,0.06338204712830446,-2.5820165244778295,finite,0.0755991673833841,0.251018379558803
134,linear,0.007462686567164179,0.6069122766314374,0.3709173360579384,0.37100233888878537,8.500283084694749e-05,reverse,1.4492753623188408,reverse,1.4402358005146565,0.3709173360579384,0.37100233888878537,8.500283084694749e-05,1.4492753623188408,1.4402358005146565,0.30566925246361865,0.463627740712752,finite,0.3709173360579384,0.07895576827014113,0.07895713424303352,1.3659728923948178e-06,1.0577263889117783,1.058401482959097,0.055178950426087045,-2.538850178296783,finite,0.07895576827014113,0.23590993774265206
135,constant,0.01,0.5621496582425807,0.30948863627558965,0.3095009222190121,1.228594342245204e-05,reverse,1.3888888888888888,reverse,1.392088558161553,0.30948863627558965,0.3095009222190121,1.228594342245204e-05,1.3888888888888888,1.392088558161553,0.28165489606448646,0.37034064171516234,finite,0.30948863627558987,0.07424046777847998,0.07426615863393889,2.5690855458906925e-05,1.0707512486174096,1.0674195607867352,0.06316125660751805,-2.6000999002766343,finite,0.07424046777847998,0.2526487360235686
135,linear,0.007407407407407408,0.604896364652721,0.36753024433710657,0.3675899181853247,5.96738482181447e-05,reverse,1.4285714285714286,reverse,1.4360432212489864,0.36753024433710657,0.3675899181853247,5.96738482181447e-05,1.4285714285714286,1.4360432212489864,0.3036421291482728,0.45821723162545186,finite,0.36753024433710657,0.07763247035208279,0.07763264240452081,1.7205243801887704e-07,1.0577263889117783,1.0579671885114255,0.0547911023526033,-2.555767290698386,finite,0.07763247035208279,0.2373064464673963
136,constant,0.01,0.5590298541454034,0.3047713655979013,0.30477552304930217,4.157451400865764e-06,reverse,1.3888888888888888,reverse,1.3870407367321669,0.3047713655979013,0.30477552304930217,4.157451400865764e-06,1.3888888888888888,1.3870407367321669,0.2790406413325864,0.363520497148605,finite,0.30477136559790147,0.07290618728664627,0.07293554479421198,2.9357507565705432e-05,1.0707512486174096,1.0671705717240516,0.06294267617924955,-2.6181791758864463,finite,0.07290618728664627,0.25425433109610124
136,linear,0.007352941176470588,0.6028561235398774,0.36417365858629636,0.36418559782111626,1.1939234819902111e-05,reverse,1.4285714285714286,reverse,1.4318923587526553,0.36417365858629636,0.36418559782111626,1.1939234819902111e-05,1.4285714285714286,1.4318923587526553,0.301623481760098,0.452848578703348,finite,0.3641736585862963,0.07633020115934748,0.07633030425116012,1.0309181264211986e-07,1.0577263889117783,1.0575391705775823,0.054408547861311767,-2.5726852471825827,finite,0.07633020115934748,0.23867052571876113
137,constant,0.01,0.5559137301278931,0.3000218685966278,0.30007963031195606,5.77617153282306e-05,reverse,1.3888888888888888,reverse,1.3820483792103317,0.3000218685966278,0.30007963031195606,5.77617153282306e-05,1.3888888888888888,1.3820483792103317,0.27643632810352475,0.3567887079981263,finite,0.30002186859662805,0.07159588703745058,0.07162906178968445,3.317475223386934e-05,1.0707512486174096,1.0669242999150617,0.06272638079420403,-2.636254396449592,finite,0.07159588703745058,0.2558340998159371
137,linear,0.0072992700729927005,0.6007933912413892,0.3607888910465633,0.36078957333189016,6.822853268473317e-07,reverse,1.4285714285714286,reverse,1.427782549190768,0.3607888910465633,0.36078957333189016,6.822853268473317e-07,1.4285714285714286,1.427782549190768,0.2996132355261133,0.44752157260411696,finite,0.3607888910465633,0.07504867168579499,0.07504975171242195,1.0800266269650471e-06,1.0577263889117783,1.0571175068062801,0.05403136968078528,-2.589604029203649,finite,0.07504867168579499,0.24000381790949904
138,constant,0.01,0.552801053191539,0.29534693348941565,0.2954135875418539,6.665405243821976e-05,reverse,1.36986301369863,reverse,1.377110412759485,0.29534693348941565,0.2954135875418539,6.665405243821976e-05,1.36986301369863,1.377110412759485,0.27384181345620845,0.3501442973112572,finite,0.2953469334894158,0.07030913604802203,0.07034626374998204,3.71277019600158e-05,1.0707512486174096,1.0666808216856378,0.0625124407695494,-2.6543256062850875,finite,0.07030913604802203,0.2573874656496852
138,linear,0.007246376811594203,0.5987200653318999,0.3573758332145536,0.3574020383451647,2.6205130611134386e-05,reverse,1.4285714285714286,reverse,1.4237129857771706,0.3573758332145536,0.3574020383451647,2.6205130611134386e-05,1.4285714285714286,1.4237129857771706,0.2976112390699843,0.4422360043333662,finite,0.3573758332145536,0.07378759488360628,0.07379062272795078,3.027844344499764e-06,1.0577263889117783,1.056701997460981,0.05365940217509129,-2.606523618755836,finite,0.07378759488360628,0.2413180269867352
139,constant,0.01,0.5496930858615254,0.29077054858897866,0.29077773163960596,7.183050627301846e-06,reverse,1.36986301369863,reverse,1.372225967031182,0.29077054858897866,0.29077773163960596,7.183050627301846e-06,1.36986301369863,1.372225967031182,0.27125704947596563,0.3435863060076958,finite,0.2907705485889789,0.06904551108129262,0.0690867132990379,4.120221774528421e-05,1.0707512486174096,1.066439927911754,0.0623006755212675,-2.6723928489107416,finite,0.06904551108129262,0.25891535422191947
139,linear,0.007194244604316547,0.5967079744537424,0.3539343737586421,0.35402318459442417,8.88108357820494e-05,reverse,1.4285714285714286,reverse,1.4196830284826947,0.3539343737586421,0.35402318459442417,8.88108357820494e-05,1.4285714285714286,1.4196830284826947,0.29561741604478897,0.4369916653086303,finite,0.3539343737586421,0.07254668576056117,0.07255256115456833,5.875394007162638e-06,1.0577263889117783,1.0562924153458308,0.05329245436965551,-2.6234439983512847,finite,0.07254668576056117,0.24268478985931818
140,constant,0.01,0.5465892840887699,0.2861644422557512,0.28617239289334406,7.9506375928462e-06,reverse,1.36986301369863,reverse,1.3673938673176944,0.2861644422557512,0.28617239289334406,7.9506375928462e-06,1.36986301369863,1.3673938673176944,0.26868181589725953,0.3371137924248162,finite,0.28616444225575133,0.06780459650678665,0.06784998138455163,4.5384877764981235e-05,1.0707512486174096,1.066201626509547,0.062091095027000866,-2.6904561670631,finite,0.06780459650678665,0.2604168911954259
140,linear,0.007142857142857143,0.5946935329140174,0.3505926744644198,0.3506532019326607,6.052746824092292e-05,reverse,1.4084507042253522,reverse,1.415692017241373,0.3505926744644198,0.3506532019326607,6.052746824092292e-05,1.4084507042253522,1.415692017241373,0.2936316742474773,0.43178834741942357,finite,0.35059267446441955,0.07132566146949577,0.07133521667392614,9.555204430369835e-06,1.0577263889117783,1.055888766383454,0.05293054359776906,-2.640365151005994,finite,0.07132566146949577,0.2440403309813567
141,constant,0.01,0.5434903150810055,0.28152842146323154,0.2815978950014909,6.947353825936808e-05,reverse,1.36986301369863,reverse,1.362613480770248,0.28152842146323154,0.2815978950014909,6.947353825936808e-05,1.36986301369863,1.362613480770248,0.2661161700567299,0.33072583187802085,finite,0.2815284214632317,0.06658598416391179,0.06663564711115827,4.966294724648157e-05,1.0707512486174096,1.0659658752802665,0.06188366514352302,-2.7085156027173687,finite,0.06658598416391179,0.26189242007951463
141,linear,0.0070921985815602835,0.5926570432222596,0.34727964107141596,0.3472922783450911,1.2637273675120131e-05,reverse,1.4084507042253522,reverse,1.4117393197871937,0.34727964107141596,0.3472922783450911,1.2637273675120131e-05,1.4084507042253522,1.4117393197871937,0.29165392931696443,0.4266258430832138,finite,0.34727964107141596,0.0701242413903897,0.07013824470198483,1.4003311595137125e-05,1.0577263889117783,1.0554908778235679,0.05257352667792878,-2.657287060217913,finite,0.0701242413903897,0.24536476487716857
142,constant,0.01,0.5403966835202317,0.27699661355778915,0.27705455509640825,5.7941538619099564e-05,reverse,1.3513513513513513,reverse,1.3578835362661164,0.27699661355778915,0.27705455509640825,5.7941538619099564e-05,1.3513513513513513,1.3578835362661164,0.26355981695618613,0.3244215162352422,finite,0.27699661355778926,0.06538927322770714,0.06544329757738161,5.4024349674469674e-05,1.0707512486174096,1.0657326293823182,0.06167834930644459,-2.726571197104813,finite,0.06538927322770714,0.2633421284238235
142,linear,0.007042253521126761,0.5906001206671246,0.3439401358413475,0.3439405999612799,4.6411993237516214e-07,reverse,1.4084507042253522,reverse,1.407824365647,0.3439401358413475,0.3439405999612799,4.6411993237516214e-07,1.4084507042253522,1.407824365647,0.2896841222516946,0.42150394529783436,finite,0.3439401358413475,0.06894214720550772,0.06896130629931435,1.915909380663383e-05,1.0577263889117783,1.0550986010321333,0.05222128147855929,-2.6742097099506266,finite,0.06894214720550772,0.24665952070584474
143,constant,0.01,0.537308180596335,0.27253796392342133,0.2725426837689061,4.719845484779661e-06,reverse,1.3513513513513513,reverse,1.3532034985004782,0.27253796392342133,0.2725426837689061,4.719845484779661e-06,1.3513513513513513,1.3532034985004782,0.26101284758121934,0.31819995350504326,finite,0.27253796392342144,0.06421407007700444,0.064272527715943,5.8457638938552714e-05,1.0707512486174096,1.065501789203221,0.06147506261083147,-2.7446229907326405,finite,0.06421407007700444,0.2647654968274289
143,linear,0.006993006993006993,0.5885266907685166,0.3405740606662566,0.3405983510666907,2.429040043405717e-05,reverse,1.4084507042253522,reverse,1.403946324088608,0.3405740606662566,0.3405983510666907,2.429040043405717e-05,1.4084507042253522,1.403946324088608,0.28772205686056807,0.4164224476905063,finite,0.3405740606662566,0.0677791029679963,0.06780406808246424,2.4965114467936922e-05,1.0577263889117783,1.0547118338901278,0.0518737271471891,-2.6911330846195014,finite,0.0677791029679963,0.24792833970182593
144,constant,0.01,0.5342384870005524,0.2680518184889856,0.2680625850936431,1.0766604657486134e-05,reverse,1.3513513513513513,reverse,1.3485721884229653,0.2680518184889856,0.2680625850936431,1.0766604657486134e-05,1.3513513513513513,1.3485721884229653,0.2584749940828821,0.31206026743786053,finite,0.2680518184889858,0.06305998816495828,0.06312294013767213,6.295197271384556e-05,1.0707512486174096,1.0652734348637627,0.06127387835603958,-2.7626710234014533,finite,0.06305998816495828,0.2661759019069093
144,linear,0.006944444444444444,0.5865052062985862,0.33718131501373205,0.33726571411347595,8.439909974389259e-05,reverse,1.4084507042253522,reverse,1.4001048099407942,0.33718131501373205,0.33726571411347595,8.439909974389259e-05,1.4084507042253522,1.4001048099407942,0.2857677561708494,0.4113811445633203,finite,0.33718131501373205,0.06663483516431319,0.06666620213688845,3.136697257526133e-05,1.0577263889117783,1.0543304580020243,0.05153076778696272,-2.7080571690731596,finite,0.06663483516431319,0.2492394921851102
145,constant,0.01,0.5311868473759348,0.26353800769215174,0.2636145566552442,7.654896309244874e-05,reverse,1.3513513513513513,reverse,1.3439889763179156,0.26353800769215174,0.2636145566552442,7.654896309244874e-05,1.3513513513513513,1.3439889763179156,0.25594627811630666,0.3060015971396715,finite,0.26353800769215197,0.06192664789190362,0.06199414497886992,6.749708696629497e-05,1.0707512486174096,1.0650474096705358,0.061074661165231886,-2.7807153342210675,finite,0.06192664789190362,0.2675722907206906
145,linear,0.006896551724137931,0.5844969164754708,0.33387459214451887,0.3339428697310287,6.827758650984617e-05,reverse,1.3888888888888888,reverse,1.3962991723131617,0.33387459214451887,0.3339428697310287,6.827758650984617e-05,1.3888888888888888,1.3962991723131617,0.28382110379442355,0.4063798309361018,finite,0.33387459214451887,0.06550907277084682,0.06554738593073664,3.831315988982176e-05,1.0577263889117783,1.0539543749361293,0.05119232503721889,-2.7249819485800253,finite,0.06550907277084682,0.25055404674444204
146,constant,0.01,0.5281470642490771,0.2591446007811823,0.25919888957538173,5.428879419944188e-05,reverse,1.3333333333333333,reverse,1.3394529353087472,0.2591446007811823,0.25919888957538173,5.428879419944188e-05,1.3333333333333333,1.3394529353087472,0.2534265492728959,0.30002309669797245,finite,0.25914460078118245,0.06081367648049812,0.06088575975177468,7.208327127656428e-05,1.0707512486174096,1.0648236959409025,0.06087739800307778,-2.7987559616289075,finite,0.06081367648049812,0.26894817467369536
146,linear,0.00684931506849315,0.5824691005263845,0.33061332775915375,0.33062999673562044,1.666897646668275e-05,reverse,1.3888888888888888,reverse,1.3925287990943895,0.33061332775915375,0.33062999673562044,1.666897646668275e-05,1.3888888888888888,1.3925287990943895,0.281881997233856,0.4014183025857564,finite,0.33061332775915375,0.06440154730506249,0.06444730222999841,4.57549249359146e-05,1.0577263889117783,1.0535834342618993,0.050858273316947075,-2.7419074088128483,finite,0.06440154730506249,0.251839103790764
147,constant,0.01,0.5251187272144171,0.2548119682874683,0.2548158685405674,3.900253099098361e-06,reverse,1.3333333333333333,reverse,1.3349632111880503,0.2548119682874683,0.2548158685405674,3.900253099098361e-06,1.3333333333333333,1.3349632111880503,0.2509156869498672,0.29412393481928345,finite,0.25481196828746844,0.05972070785310841,0.05979740919842415,7.670134531573974e-05,1.0707512486174096,1.0646023143936199,0.06068210966685363,-2.8167929434051495,finite,0.05972070785310841,0.2703028586738497
147,linear,0.006802721088435374,0.5804225532269477,0.3273272604843044,0.3273272721399983,1.1655693910039844e-08,reverse,1.3888888888888888,reverse,1.3887932484365462,0.3273272604843044,0.3273272721399983,1.1655693910039844e-08,1.3888888888888888,1.3887932484365462,0.2799504165751351,0.3964963560835298,finite,0.3273272604843044,0.06331199287149332,0.06336563901472692,5.3646143233596066e-05,1.0577263889117783,1.0532175176384726,0.05052851547493924,-2.758833535835077,finite,0.06331199287149332,0.2530952810869494
148,constant,0.01,0.5220985035820911,0.2504539979149383,0.25046577183065716,1.177391571888231e-05,reverse,1.3333333333333333,reverse,1.3305191553782554,0.2504539979149383,0.25046577183065716,1.177391571888231e-05,1.3333333333333333,1.3305191553782554,0.24841367675333592,0.28830329447777614,finite,0.25045399791493844,0.058647382511400385,0.05872872514760428,8.134263620389326e-05,1.0707512486174096,1.06438313900923,0.06048868743745812,-2.8348263166881744,finite,0.058647382511400385,0.27163273175143393
148,linear,0.006756756756756757,0.5783575487164694,0.3240163024211349,0.3240348711621722,1.8568741037339187e-05,reverse,1.3888888888888888,reverse,1.3850917716797133,0.3240163024211349,0.3240348711621722,1.8568741037339187e-05,1.3888888888888888,1.3850917716797133,0.27802617815908975,0.3916137888291285,finite,0.3240163024211349,0.062240146202876705,0.06230208939632238,6.194319344567795e-05,1.0577263889117783,1.052856709446097,0.05020313682942151,-2.775760316089429,finite,0.062240146202876705,0.25432267755429716
149,constant,0.01,0.519087113770415,0.24607054148391083,0.24614887134823818,7.832986432734779e-05,reverse,1.3333333333333333,reverse,1.3261199502573868,0.24607054148391083,0.24614887134823818,7.832986432734779e-05,1.3333333333333333,1.3261199502573868,0.24592040123828174,0.2825603725748564,finite,0.24607054148391094,0.05759334741809304,0.05767934637481444,8.599895672140034e-05,1.0707512486174096,1.0641662244205279,0.060297181913914144,-2.852856117990343,finite,0.05759334741809304,0.2729382424221769
149,linear,0.006711409395973154,0.5763174068408028,0.3206803635912171,0.32075296723401936,7.260364280226028e-05,reverse,1.3888888888888888,reverse,1.3814239677065911,0.3206803635912171,0.32075296723401936,7.260364280226028e-05,1.3888888888888888,1.3814239677065911,0.27610927320149414,0.3867703990827472,finite,0.3206803635912171,0.061185746696719674,0.061256351536267795,7.060483954812041e-05,1.0577263889117783,1.052500612428437,0.049881788008942024,-2.792687736382313,finite,0.061185746696719674,0.25556443960678343
150,constant,0.01,0.5160814985796174,0.2418103008700243,0.24186543264866883,5.513177864452379e-05,reverse,1.3157894736842106,reverse,1.3217646205962503,0.2418103008700243,0.24186543264866883,5.513177864452379e-05,1.3157894736842106,1.3217646205962503,0.2434356432169457,0.27689437960901575,finite,0.24181030087002445,0.056558255880837974,0.05664891846524955,9.066258441157299e-05,1.0707512486174096,1.0639514495113007,0.06010748849552798,-2.870882383212882,finite,0.056558255880837974,0.27421606593094855
150,linear,0.006666666666666667,0.5743124269626881,0.3173977854499609,0.3174817320093056,8.394655934468309e-05,reverse,1.36986301369863,reverse,1.3777893126190894,0.3173977854499609,0.3174817320093056,8.394655934468309e-05,1.36986301369863,1.3777893126190894,0.27419962483301324,0.38196598599450116,finite,0.3173977854499609,0.06015159548121036,0.06022812856564211,7.653308443174994e-05,1.047205032865026,1.052149358193334,0.04956459630682169,-2.809615783874583,finite,0.06015159548121036,0.25683069495338257
151,constant,0.01,0.5130824759801494,0.23761139074451998,0.23761571497087208,4.324226352103722e-06,reverse,1.3157894736842106,reverse,1.3174527431542626,0.23761139074451998,0.23761571497087208,4.324226352103722e-06,1.3157894736842106,1.3174527431542626,0.2409594915671989,0.27130453935572907,finite,0.23761139074452015,0.05555115453820425,0.055637093679819394,8.593914161514338e-05,1.0577263889117783,1.063738813613756,0.059919608834448045,-2.88890514765817,finite,0.05555115453820425,0.27546676100927736
151,linear,0.006622516556291391,0.572297509603787,0.31419606505191533,0.3142213353715953,2.5270319679970843e-05,reverse,1.36986301369863,reverse,1.3741872582962407,0.31419606505191533,0.3142213353715953,2.5270319679970843e-05,1.36986301369863,1.3741872582962407,0.2722971385720528,0.37720034963205135,finite,0.31419606505191533,0.05915161945163138,0.05921712850616598,6.550905453459738e-05,1.047205032865026,1.0518027306714168,0.04925137495920799,-2.826544446066436,finite,0.05915161945163138,0.2580761742321917
152,constant,0.01,0.510090191639271,0.23338922674698026,0.23339997126866543,1.0744521685174258e-05,reverse,1.3157894736842106,reverse,1.3131835272041537,0.23338922674698026,0.23339997126866543,1.0744521685174258e-05,1.3157894736842106,1.3131835272041537,0.23849181833017677,0.2657900885567702,finite,0.23338922674698045,0.05456440780560073,0.05464353082373085,7.912301813012279e-05,1.0577263889117783,1.06352838437409,0.059733604958251925,-2.9069244460465558,finite,0.05456440780560073,0.27669022037060564
152,linear,0.006578947368421052,0.5702653345855332,0.31097116777824374,0.3109719454415255,7.776632817702023e-07,reverse,1.36986301369863,reverse,1.3706173815160196,0.31097116777824374,0.3109719454415255,7.776632817702023e-07,1.36986301369863,1.3706173815160196,0.2704017813535132,0.3724732910057352,finite,0.31097116777824374,0.058167510148374575,0.058223064191989915,5.555404361533983e-05,1.047205032865026,1.0514607418627098,0.04894214288166837,-2.843473710789074,finite,0.058167510148374575,0.2592933891440077
153,constant,0.01,0.5071045653385765,0.2291436800957577,0.229218448243157,7.476814739931781e-05,reverse,1.3157894736842106,reverse,1.3089560778520908,0.2291436800957577,0.229218448243157,7.476814739931781e-05,1.3157894736842106,1.3089560778520908,0.23603242544170544,0.2603502766193124,finite,0.22914368009575786,0.0535951885055483,0.05366789511814275,7.27066125944531e-05,1.0577263889117783,1.0633198877365968,0.059549236750739955,-2.9249403125275895,finite,0.0535951885055483,0.2778861170954195
153,linear,0.006535947712418301,0.568216208850202,0.30772301559921234,0.30773372858398235,1.0712984770011591e-05,reverse,1.36986301369863,reverse,1.3670789371281347,0.30772301559921234,0.30773372858398235,1.0712984770011591e-05,1.36986301369863,1.3670789371281347,0.2685133441520713,0.3677846120920772,finite,0.3077230155992124,0.05719904364831479,0.05724565319287321,4.66095445584222e-05,1.047205032865026,1.05112322933067,0.048636761042017855,-2.8604035661924105,finite,0.05719904364831479,0.2604824802662196
154,constant,0.01,0.5041261341553585,0.22501093640723246,0.22507138637524768,6.044996801521374e-05,reverse,1.2987012987012987,reverse,1.3047698864268744,0.22501093640723246,0.22507138637524768,6.044996801521374e-05,1.2987012987012987,1.3047698864268744,0.23358133077510695,0.25498436532324287,finite,0.2250109364072327,0.05264318530092094,0.05270985807434834,6.66727734273953e-05,1.0577263889117783,1.0631134145409347,0.059366586553879344,-2.9429527806940907,finite,0.05264318530092094,0.27905474778011075
154,linear,0.006493506493506494,0.5661575886552634,0.30445152870076864,0.30450684941490613,5.532071413749673e-05,reverse,1.36986301369863,reverse,1.363571803817116,0.30445152870076864,0.30450684941490613,5.532071413749673e-05,1.36986301369863,1.363571803817116,0.2666319461867362,0.3631341158553519,finite,0.30445152870076864,0.05624599804226164,0.05628461773832445,3.861969606281518e-05,1.047205032865026,1.0507900590153854,0.048335115639537844,-2.8773340007357078,finite,0.05624599804226164,0.2616507392403573
155,constant,0.01,0.5011549070873774,0.22095287892576387,0.2209590199593458,6.141033581930078e-06,reverse,1.2987012987012987,reverse,1.3006242754901909,0.22095287892576387,0.2209590199593458,6.141033581930078e-06,1.2987012987012987,1.3006242754901909,0.23113844724825616,0.24969162853783952,finite,0.22095287892576404,0.051708092384826806,0.05176909737073657,6.100498590976694e-05,1.0577263889117783,1.0629091011237772,0.059185777087867264,-2.960961883593387,finite,0.051708092384826806,0.2801958871280316
155,linear,0.0064516129032258064,0.5641472803648118,0.30118193985813746,0.3012914708077661,0.00010953094962862231,reverse,1.3513513513513513,reverse,1.3600953131678835,0.30118193985813746,0.3012914708077661,0.00010953094962862231,1.3513513513513513,1.3600953131678835,0.2647574105149754,0.35852160626733387,finite,0.30118193985813746,0.05530815347317841,0.055339684642978566,3.153116980015441e-05,1.047205032865026,1.0504612361891694,0.04803721874805312,-2.894265003176302,finite,0.05530815347317841,0.2628558095570457
156,constant,0.01,0.498191088244974,0.2168735723308607,0.21688157713723213,8.004806371447737e-06,reverse,1.2987012987012987,reverse,1.296518493514791,0.2168735723308607,0.21688157713723213,8.004806371447737e-06,1.2987012987012987,1.296518493514791,0.2287036359280503,0.24447135194613995,finite,0.21687357233086083,0.05078960938237545,0.050845296732138084,5.568734976263423e-05,1.0577263889117783,1.0627066852070939,0.059006578277875525,-2.9789676537419427,finite,0.05078960938237545,0.2813095111077418
156,linear,0.00641025641025641,0.5621458610206711,0.29804710648393296,0.29808775389986775,4.0647415934791375e-05,reverse,1.3513513513513513,reverse,1.3566489188469872,0.29804710648393296,0.29808775389986775,4.0647415934791375e-05,1.3513513513513513,1.3566489188469872,0.26288962007215716,0.35394688832553867,finite,0.298047106483933,0.054385292170628395,0.05441058523291531,2.529306228691436e-05,1.047205032865026,1.0501366473340819,0.047742974651309084,-2.9111965625613485,finite,0.054385292170628395,0.26405810712080335
157,constant,0.01,0.4952350418353244,0.2127729053562768,0.2128392799328579,6.637457658109636e-05,reverse,1.2987012987012987,reverse,1.2924520675738638,0.2127729053562768,0.2128392799328579,6.637457658109636e-05,1.2987012987012987,1.2924520675738638,0.22627691572565808,0.23932283277774585,finite,0.21277290535627694,0.049887441254190076,0.04993814581192924,5.070455773916599e-05,1.0577263889117783,1.0625061533046545,0.05882898005836956,-2.9969701231351764,finite,0.049887441254190076,0.2823957619024665
157,linear,0.006369426751592357,0.5601315526336859,0.2948906772025027,0.2948958580983576,5.1808958548837936e-06,reverse,1.3513513513513513,reverse,1.3532324786467855,0.2948906772025027,0.2948958580983576,5.1808958548837936e-06,1.3513513513513513,1.3532324786467855,0.26102867335848556,0.3494097680698251,finite,0.2948906772025028,0.053477198481658966,0.053497055273270235,1.9856791611268243e-05,1.047205032865026,1.04981621215695,0.0474523174438293,-2.928128668216139,finite,0.053477198481658966,0.26523569453532825
158,constant,0.01,0.4922971289939365,0.20876162435205659,0.20883234428754513,7.07199354885446e-05,reverse,1.282051282051282,reverse,1.2884242363201985,0.20876162435205659,0.20883234428754513,7.07199354885446e-05,1.282051282051282,1.2884242363201985,0.22385812699701454,0.23424537954911628,finite,0.2087616243520567,0.04900129820163357,0.04904734007643667,4.6041874803101623e-05,1.0577263889117783,1.0623075482458946,0.05865302223332423,-3.0149693232600248,finite,0.04900129820163357,0.28346478470639136
158,linear,0.006329113924050633,0.5581016920042666,0.2917125834004184,0.29171594108606963,3.357685651239617e-06,reverse,1.3513513513513513,reverse,1.349845207555263,0.2917125834004184,0.29171594108606963,3.357685651239617e-06,1.3513513513513513,1.349845207555263,0.2591743153934487,0.34491005259762486,finite,0.2917125834004184,0.052583658898321374,0.05259883489654338,1.5175998222004272e-05,1.047205032865026,1.049499708163816,0.04716505186115745,-2.9450613097396228,finite,0.052583658898321374,0.266385750918197
159,constant,0.01,0.4893646633512738,0.2048509792829799,0.20486098009583187,1.0000812851962415e-05,reverse,1.282051282051282,reverse,1.2844344472451272,0.2048509792829799,0.20486098009583187,1.0000812851962415e-05,1.282051282051282,1.2844344472451272,0.22144722749781906,0.22923831181141235,finite,0.20485097928298007,0.04813089557371807,0.04817258069182577,4.168511810769687e-05,1.0577263889117783,1.062110890691397,0.05847872499543329,-3.032965285105663,finite,0.04813089557371807,0.28450368325544195
159,linear,0.006289308176100629,0.5560571456740047,0.28851275493320905,0.288548158827093,3.540389388395626e-05,reverse,1.3513513513513513,reverse,1.3464868841415347,0.28851275493320905,0.288548158827093,3.540389388395626e-05,1.3513513513513513,1.3464868841415347,0.2573265942820086,0.3404475500776886,finite,0.2885127549332091,0.051704462082016456,0.05171566853250389,1.1206450487431796e-05,1.047205032865026,1.0491874310626994,0.04688145283334027,-2.961994476990371,finite,0.051704462082016456,0.26750898684691166
160,constant,0.01,0.48645414687477995,0.20092100610074937,0.20092539124191658,4.385141167212447e-06,reverse,1.282051282051282,reverse,1.2804819929503604,0.20092100610074937,0.20092539124191658,4.385141167212447e-06,1.282051282051282,1.2804819929503604,0.21904407441458928,0.2243009599055942,finite,0.20092100610074953,0.04727595377566804,0.04731357441326027,3.762063759223111e-05,1.0577263889117783,1.0619160137660366,0.05830594224344951,-3.0509580391755162,finite,0.04727595377566804,0.2855287556328634
160,linear,0.00625,0.554020241185949,0.2852911201461922,0.2853926655721579,0.00010154542596574334,reverse,1.3513513513513513,reverse,1.3431569302046464,0.2852911201461922,0.2853926655721579,0.00010154542596574334,1.3513513513513513,1.3431569302046464,0.25548535877513756,0.33602206976254045,finite,0.2852911201461922,0.050839398884843345,0.0508473048385649,7.905953721555614e-06,1.047205032865026,1.0488789002849896,0.0466010902418847,-2.978928160083681,finite,0.050839398884843345,0.268627575613791
