n,regime,epsilon,minimax,achievability,converse,converse_reverse,converse_forward,achievability_lambda,converse_reverse_lambda,converse_forward_lambda,lp_objective,worst_type_i,worst_type_i_s,worst_type_ii,worst_type_ii_t,lp_iterations,active_null_constraints,active_alternative_constraints,achievability_type_i,achievability_worst_s,achievability_worst_t,achievability_eta,achievability_threshold,projection_s,projection_t,projection_D,achievability_minus_minimax,minimax_minus_converse,type_count
162,linear,0.006172839506172839,0.5500230095491788,0.5527890321780546,0.27910264691447806,0.27910264691447806,0.04915084781824814,0.98,1.3333333333333333,1.047205032865026,0.5500230095491788,0.006172839506169137,1.0,0.5500230107639807,0.4377238481718452,11.0,17.0,27.0,0.006172839506172838,1.0,0.1287150740623474,0.7598375585365151,3.1221854912786817,1.0,0.43985095710519145,0.01704244078727933,0.0027660226288758194,0.27092036263470076,13366
163,constant,0.01,0.47777749497595234,0.48003082415141274,0.1893182210012161,0.1893182210012161,0.044801171381211716,0.93,1.2658227848101264,1.0577263889117783,0.47777749497595234,0.01000000000000503,1.0,0.4777774958555452,0.4291523967475302,10.0,17.0,26.0,0.01,1.0,0.057400417327880884,0.8190412776581671,2.7053413234478176,1.0,0.4402453925130065,0.01615740189279443,0.0022533291754603946,0.28845927397473625,13530
163,linear,0.006134969325153374,0.5480153597439429,0.5498429731483534,0.2760014367476459,0.2760014367476459,0.04832695276003789,0.98,1.3333333333333333,1.047205032865026,0.5480153597439429,0.0061349693251585785,1.0,0.5480153604312932,0.4376107172285632,10.0,17.0,26.0,0.006134969325153374,1.0,0.22527576945722105,0.07730496982625762,3.1115691344786827,1.0,0.43985095710519145,0.01704244078727933,0.0018276134044105108,0.272013922996297,13530
164,constant,0.01,0.47490487187474756,0.47643387970630535,0.18554348989180458,0.18554348989180458,0.044005374968973006,0.93,1.2658227848101264,1.0577263889117783,0.47490487187474756,0.00999999999999939,1.0,0.474904872918795,0.43648762419416176,15.0,17.0,31.0,0.01,1.0,0.1408167779445648,0.3420067493725562,2.6934369733535473,1.0,0.4402453925130065,0.01615740189279443,0.0015290078315577937,0.289361381982943,13695
164,linear,0.006097560975609756,0.5459941590425796,0.5466284981129315,0.2728800436586234,0.2728800436586234,0.047516376967698316,0.98,1.3333333333333333,1.047205032865026,0.5459941590425796,0.006097560975608353,1.0,0.5459941599308412,0.43761905834512516,9.0,17.0,25.0,0.006097560975609756,1.0,0.2875042831990869,0.333248741265573,3.1190826343465194,1.0,0.43985095710519145,0.01704244078727933,0.0006343390703518192,0.27311411538395625,13695
165,constant,0.01,0.47204523155205863,0.47383578963518735,0.18175118271824875,0.18175118271824875,0.043223714167706234,0.93,1.2658227848101264,1.0577263889117783,0.47204523155205863,0.009999999999998148,1.0,0.4720452323032657,0.43784360936881345,9.0,17.0,25.0,0.009999999999999998,1.0,0.13111739121377466,0.7690051049774486,2.703010081554835,1.0,0.4402453925130065,0.01615740189279443,0.0017905580831287238,0.2902940488338099,13861
165,linear,0.006060606060606061,0.543959834716404,0.5440383080449946,0.26973840530783444,0.26973840530783444,0.04671892247356913,0.98,1.3333333333333333,1.047205032865026,0.543959834716404,0.006060606060603972,1.0,0.543959835301849,0.4376179846720345,9.0,17.0,25.0,0.006060606060606061,1.0,0.38757252693176275,0.4637454514647382,3.1265961342143562,1.0,0.43985095710519145,0.01704244078727933,7.847332859067802e-05,0.27422142940856953,13861
166,constant,0.01,0.46919251863996514,0.47032998603736076,0.17796358895418907,0.17796358895418907,0.042455937888697656,0.93,1.25,1.0577263889117783,0.46919251863996514,0.009999999999998883,1.0,0.46919251998013195,0.43769283159129513,12.0,17.0,28.0,0.009999999999999998,1.0,0.20674615500465732,0.32357314752922584,2.6911057314605644,1.0,0.4402453925130065,0.01615740189279443,0.0011374673973956195,0.2912289296857761,14028
166,linear,0.006024096385542169,0.5419367903386061,0.5431582408626914,0.2666213785542899,0.2666213785542899,0.045934393574760556,0.98,1.3157894736842106,1.047205032865026,0.5419367903386061,0.006024096385541841,1.0,0.5419367910053564,0.4413595693858727,15.0,17.0,31.0,0.006024096385542169,1.0,0.6501825094223029,0.04414510729868634,3.1341096340821903,1.0,0.43985095710519145,0.01704244078727933,0.001221450524085288,0.2753154117843162,14028
167,constant,0.01,0.46635011763876855,0.46791929601535365,0.17436520260425326,0.17436520260425326,0.04170179950328427,0.93,1.25,1.0577263889117783,0.46635011763876855,0.009999999999997185,1.0,0.46635011922335556,0.6919853802920514,10.0,17.0,26.0,0.009999999999999998,1.0,0.0,0.7608962733410598,2.700678839661847,1.0,0.4402453925130065,0.01615740189279443,0.0015691783765851008,0.2919849150345153,14196
167,linear,0.005988023952095809,0.5399440497596034,0.5433147279283772,0.26362208820306576,0.26362208820306576,0.045162596837812,0.98,1.3157894736842106,1.047205032865026,0.5399440497596034,0.005988023952092652,1.0,0.5399440511571418,0.4781038307225808,9.0,17.0,25.0,0.00598802395209581,1.0,0.0762273073050892,0.10948378867738194,3.142494276646432,1.0,0.43985095710519145,0.01704244078727933,0.0033706781687737886,0.27632196155653765,14196
168,constant,0.01,0.46351590863544745,0.46423978230189344,0.17075106465968093,0.17075106465968093,0.04096105676363062,0.93,1.25,1.0577263889117783,0.46351590863544745,0.010000000000000094,1.0,0.4635159091976095,0.4376071892674047,12.0,17.0,28.0,0.01,1.0,0.2620026069751475,0.3322964102733856,2.688774489567578,1.0,0.4402453925130065,0.01615740189279443,0.0007238736664459955,0.2927648439757665,14365
168,linear,0.005952380952380952,0.5379576429995742,0.5401135116503143,0.2606041686979963,0.2606041686979963,0.04440334110148861,0.98,1.3157894736842106,1.047205032865026,0.5379576429995742,0.005952380952379246,1.0,0.5379576444452455,0.7501822498596005,8.0,17.0,24.0,0.005952380952380954,1.0,0.1266518570482731,0.3994491877092721,3.1500077765142707,1.0,0.43985095710519145,0.01704244078727933,0.0021558686507401337,0.27735347430157786,14365
169,constant,0.01,0.46069089546419945,0.4623545533806325,0.1671211061693616,0.1671211061693616,0.04023347172491278,0.93,1.25,1.0577263889117783,0.46069089546419945,0.009999999999999053,1.0,0.46069089706164007,0.4377058753658828,12.0,17.0,28.0,0.010000000000000007,1.0,0.0,0.7805467216583707,2.6983475977688642,1.0,0.4402453925130065,0.01615740189279443,0.0016636579164330811,0.29356978929483785,14535
169,linear,0.005917159763313609,0.5359621574754919,0.5374758763371204,0.25756756747767073,0.25756756747767073,0.04365643747782581,0.98,1.3157894736842106,1.047205032865026,0.5359621574754919,0.005917159763312388,1.0,0.5359621580201718,0.4376152496957162,12.0,17.0,28.0,0.005917159763313609,1.0,0.21043377816677092,0.6142085699502281,3.157521276382104,1.0,0.43985095710519145,0.01704244078727933,0.0015137188616284325,0.2783945899978212,14535
170,constant,0.01,0.45787487189877085,0.45825000097103175,0.16347525788035833,0.16347525788035833,0.039518810668884664,0.93,1.25,1.0577263889117783,0.45787487189877085,0.010000000000005267,1.0,0.4578748725041554,0.4376120498709709,12.0,17.0,28.0,0.01,1.0,0.31480436325073247,0.3443292810470409,2.6864432476745934,1.0,0.4402453925130065,0.01615740189279443,0.00037512907226089354,0.2943996140184125,14706
170,linear,0.0058823529411764705,0.5339546144075114,0.5349164089229017,0.25451223086927477,0.25451223086927477,0.04292169935152803,0.98,1.3157894736842106,1.047205032865026,0.5339546144075114,0.005882352941181776,1.0,0.5339546152222799,0.4376133772516945,9.0,17.0,25.0,0.0058823529411764705,1.0,0.29552840888500215,0.9411222466169495,3.1650347762499402,1.0,0.43985095710519145,0.01704244078727933,0.0009617945153903573,0.2794423835382366,14706
171,constant,0.01,0.4550679369373589,0.456998181066111,0.16000068039251247,0.16000068039251247,0.03881684402880194,0.93,1.2345679012345678,1.0577263889117783,0.4550679369373589,0.009999999999994768,1.0,0.45506793746395136,0.4376073536772669,12.0,17.0,28.0,0.01,1.0,0.0,0.8218286292687753,2.696016355875878,1.0,0.4402453925130065,0.01615740189279443,0.00193024412875209,0.29506725654484645,14878
171,linear,0.005847953216374269,0.5319355397686438,0.53202368774493,0.25143810410323963,0.25143810410323963,0.04219894237782016,0.98,1.3157894736842106,1.047205032865026,0.5319355397686438,0.005847953216368684,1.0,0.5319355406144388,0.43761900482094335,9.0,17.0,25.0,0.005847953216374269,1.0,0.3884460568428039,0.17466533128821546,3.154418419449941,1.0,0.43985095710519145,0.01704244078727933,8.814797628620141e-05,0.2804974356654042,14878
172,constant,0.01,0.45227028859151513,0.4523961603695152,0.15655194076449097,0.15655194076449097,0.038127346315679544,0.93,1.2345679012345678,1.0577263889117783,0.45227028859151513,0.01000000000000072,1.0,0.4522702891918362,0.4376130455778125,11.0,17.0,27.0,0.01,1.0,0.36829714151099324,0.34974652720566735,2.684112005781607,1.0,0.4402453925130065,0.01615740189279443,0.0001258717780000529,0.29571834782702416,15051
172,linear,0.005813953488372093,0.5299244727684077,0.5302686957876165,0.2484622737219906,0.2484622737219906,0.041487984478847544,0.98,1.2987012987012987,1.047205032865026,0.5299244727684077,0.005813953488373157,1.0,0.5299244746414319,0.2123881656395159,13.0,17.0,29.0,0.005813953488372093,1.0,0.5396789219230413,0.09447843453358977,3.161931919317778,1.0,0.43985095710519145,0.01704244078727933,0.00034422301920877807,0.2814621990464171,15051
173,constant,0.01,0.44948197132764506,0.4514815943726212,0.15308904183330785,0.15308904183330785,0.037450096045859034,0.98,1.2345679012345678,1.0577263889117783,0.44948197132764506,0.010000000000006086,1.0,0.44948197197676937,0.43761103942094,12.0,17.0,28.0,0.01,1.0,1.0,0.8666745678926688,2.6911000042506297,1.0,0.43985095710519145,0.01704244078727933,0.00199962304497614,0.2963929294943372,15225
173,linear,0.005780346820809248,0.5279368340341981,0.5310310580877027,0.24553364283970247,0.24553364283970247,0.040788645838713215,0.98,1.2987012987012987,1.047205032865026,0.5279368340341981,0.0057803468208148905,1.0,0.527936834619437,0.41620239299183837,10.0,17.0,26.0,0.005780346820809248,1.0,0.9018222942948342,0.8485020298396664,3.1884464185498533,1.0,0.43985095710519145,0.01704244078727933,0.0030942240535045684,0.28240319119449564,15225
174,constant,0.01,0.44670314277324796,0.4467082083199335,0.14961192546588042,0.14961192546588042,0.03678487566986261,0.93,1.2345679012345678,1.0577263889117783,0.44670314277324796,0.010000000000005647,1.0,0.4467031445818231,0.43773269843026075,10.0,17.0,26.0,0.01,1.0,0.4247222262900323,0.3404022782879068,2.6817807638886246,1.0,0.4402453925130065,0.01615740189279443,5.065546685556477e-06,0.29709121730736754,15400
174,linear,0.005747126436781609,0.5259611374642061,0.5290748386738414,0.2425877788405676,0.2425877788405676,0.040100748897238574,0.98,1.2987012987012987,1.047205032865026,0.5259611374642061,0.005747126436786809,1.0,0.5259611387461595,0.4378620693038463,9.0,17.0,25.0,0.005747126436781609,1.0,1.0,0.9476179956149804,3.1959599184176914,1.0,0.43985095710519145,0.01704244078727933,0.003113701209635278,0.28337335862363855,15400
175,constant,0.01,0.44393393384500884,0.4453767803938343,0.1462316579507138,0.1462316579507138,0.03613147150251086,0.98,1.2195121951219512,1.0577263889117783,0.44393393384500884,0.009999999999997861,1.0,0.4439339345845285,0.4376139186980906,12.0,17.0,28.0,0.01,1.0,1.0,0.8959837798383486,2.687997147318466,1.0,0.43985095710519145,0.01704244078727933,0.0014428465488254827,0.29770227589429504,15576
175,linear,0.005714285714285714,0.5239816870544126,0.5253854573827045,0.23962463604478113,0.23962463604478113,0.03942411834252724,0.98,1.2987012987012987,1.047205032865026,0.5239816870544126,0.005714285714285108,1.0,0.52398168781586,0.43760778994152705,12.0,17.0,28.0,0.005714285714285714,1.0,0.21119875513832093,0.31422672454696887,3.1853435616176906,1.0,0.43985095710519145,0.01704244078727933,0.0014037703282918645,0.2843570510096315,15576
176,constant,0.01,0.44118451528038677,0.44124681379680164,0.14295258907446162,0.14295258907446162,0.03548967365428179,0.88,1.2195121951219512,1.0577263889117783,0.44118451528038677,0.010000000000001659,1.0,0.4411845165412017,0.44079106732839446,16.0,17.0,32.0,0.01,1.0,0.4865822149440646,0.3019125749319581,2.6814879105695697,1.0,0.44063524601551607,0.015273582206009237,6.22985164148715e-05,0.29823192620592515,15753
176,linear,0.005681818181818182,0.5219923174424915,0.5227858950870043,0.23664416783230757,0.23664416783230757,0.03875858110240965,0.98,1.2987012987012987,1.047205032865026,0.5219923174424915,0.00568181818181785,1.0,0.5219923181303593,0.43761436347941063,12.0,17.0,28.0,0.005681818181818182,1.0,0.27658791854046283,0.5502783210566924,3.1928570614855274,1.0,0.43985095710519145,0.01704244078727933,0.0007935776445128218,0.28534814961018395,15753
177,constant,0.01,0.43843275576279256,0.43939523493639776,0.1396609262752848,0.1396609262752848,0.034859275963889165,0.98,1.2195121951219512,1.0577263889117783,0.43843275576279256,0.009999999999997617,1.0,0.43843275681969174,0.985561005428818,21.0,17.0,37.0,0.01,1.0,1.0,0.8243904791115095,2.684894290386303,1.0,0.43985095710519145,0.01704244078727933,0.0009624791736052019,0.29877182948750775,15931
177,linear,0.005649717514124294,0.519992708374964,0.5203528252974221,0.23364632665506813,0.23364632665506813,0.038103966334840665,0.98,1.2987012987012987,1.047205032865026,0.519992708374964,0.005649717514122521,1.0,0.5199927091675584,0.4376149733217945,9.0,17.0,25.0,0.005649717514124294,1.0,0.35009041377634265,0.8618340602199333,3.2003705613533624,1.0,0.43985095710519145,0.01704244078727933,0.0003601169224580758,0.2863463817198959,15931
178,constant,0.01,0.4357113766611969,0.4361542853103978,0.13635662118369174,0.13635662118369174,0.03424007593205839,0.88,1.2195121951219512,1.0577263889117783,0.4357113766611969,0.009999999999999697,1.0,0.4357113772806546,0.4411113050887405,14.0,17.0,30.0,0.01,1.0,0.5542687755660154,0.20390500934073266,2.6799192794273314,1.0,0.44063524601551607,0.015273582206009237,0.00044290864920087936,0.2993547554775052,16110
178,linear,0.0056179775280898875,0.5179867738998493,0.5179931456442419,0.23080109652372982,0.23080109652372982,0.03746010541731895,0.98,1.282051282051282,1.047205032865026,0.5179867738998493,0.005617977528089109,1.0,0.5179867745350096,0.4408786816913093,10.0,17.0,26.0,0.0056179775280898875,1.0,0.45249078053457187,0.06687318413109379,3.1897542045533616,1.0,0.43985095710519145,0.01704244078727933,6.371744392663636e-06,0.28718567737611944,16110
179,constant,0.01,0.43298234269781904,0.43413509884271173,0.1330634760542081,0.1330634760542081,0.033631874656478794,0.98,1.2048192771084336,1.0577263889117783,0.43298234269781904,0.00999999999999871,1.0,0.43298234389164364,0.44245678108527325,8.0,17.0,24.0,0.01,1.0,0.6319786071777342,0.41952090743930937,2.681791433454137,1.0,0.43985095710519145,0.01704244078727933,0.001152756144892686,0.29991886664361095,16290
179,linear,0.00558659217877095,0.5160094483357237,0.5183964758746361,0.2279515136079634,0.2279515136079634,0.03682683193539431,0.93,1.282051282051282,1.047205032865026,0.5160094483357237,0.005586592178768395,1.0,0.516009449715954,0.4426399233586855,10.0,17.0,26.0,0.005586592178770949,1.0,0.0,0.8074098841392965,3.212731622960914,1.0,0.4402453925130065,0.01615740189279443,0.0023870275389124007,0.2880579347277603,16290
180,constant,0.01,0.4302831510662767,0.4316599543901424,0.12995783223597912,0.12995783223597912,0.03303447676791126,0.88,1.2048192771084336,1.0577263889117783,0.4302831510662767,0.009999999999997285,1.0,0.4302831520537954,0.4420050571651636,9.0,17.0,25.0,0.01,1.0,0.6197725594043726,0.9836066511493549,2.6830266942960583,1.0,0.44063524601551607,0.015273582206009237,0.001376803323865694,0.30032531883029756,16471
180,linear,0.005555555555555556,0.514043362799484,0.5168477560473222,0.22508605331427245,0.22508605331427245,0.03620398167032408,0.93,1.282051282051282,1.047205032865026,0.514043362799484,0.005555555555552891,1.0,0.5140433642147751,0.43670657451086664,9.0,17.0,25.0,0.005555555555555557,1.0,0.0,0.7709624182614419,3.2223047311622004,1.0,0.4402453925130065,0.01615740189279443,0.0028043932478382105,0.2889573094852116,16471
181,constant,0.01,0.42758142827567497,0.4293038478695235,0.12684106300861198,0.12684106300861198,0.03244769036743086,0.96,1.2048192771084336,1.0577263889117783,0.42758142827567497,0.009999999999999225,1.0,0.42758142962637613,0.34764381200718075,15.0,17.0,31.0,0.01,1.0,0.12188749311026184,0.9985926463990835,2.6809660842524883,1.0,0.44000929498479696,0.016688284064167433,0.0017224195938485565,0.300740365267063,16653
181,linear,0.0055248618784530384,0.5120817410020916,0.5152113398779499,0.22220467646618625,0.22220467646618625,0.035591392585938346,0.98,1.282051282051282,1.047205032865026,0.5120817410020916,0.00552486187845048,1.0,0.5120817417350657,0.43769063248662554,12.0,17.0,28.0,0.0055248618784530384,1.0,1.0,0.9622260216825357,3.231295703521112,1.0,0.43985095710519145,0.01704244078727933,0.003129598875858286,0.28987706453590534,16653
182,constant,0.01,0.4249001201696733,0.4263638436181636,0.12371312851733418,0.12371312851733418,0.03187132696478414,0.88,1.2048192771084336,1.0577263889117783,0.4249001201696733,0.010000000000002805,1.0,0.4249001208556933,0.4460351151253799,9.0,17.0,25.0,0.009999999999999998,1.0,0.6597614018712196,0.7889062281618189,2.68145806315382,1.0,0.44063524601551607,0.015273582206009237,0.0014637234484902728,0.30118699165233914,16836
182,linear,0.005494505494505495,0.5101139947512261,0.5110675802145539,0.21930734309215782,0.21930734309215782,0.03498890481476919,0.93,1.282051282051282,1.047205032865026,0.5101139947512261,0.005494505494508531,1.0,0.5101139960164799,0.8483166186444905,11.0,17.0,27.0,0.005494505494505495,1.0,0.24698174092918634,0.3296997260942841,3.219973489269214,1.0,0.4402453925130065,0.01615740189279443,0.0009535854633277996,0.29080665165906827,16836
183,constant,0.01,0.422222312635221,0.4235917046894358,0.12057398876460013,0.12057398876460013,0.03130520141784144,0.93,1.2048192771084336,1.0577263889117783,0.422222312635221,0.01000000000000246,1.0,0.42222231416511397,0.3935670785017909,10.0,17.0,26.0,0.01,1.0,0.16963201758044305,0.059276252508882854,2.672348298926556,1.0,0.4402453925130065,0.01615740189279443,0.0013693920542148241,0.30164832387062085,17020
183,linear,0.00546448087431694,0.5081374810257796,0.5090476556098463,0.21641623951784517,0.21641623951784517,0.0343966849554034,0.98,1.2658227848101264,1.0386714364661032,0.5081374810257796,0.005464480874320021,1.0,0.5081374816844064,0.4376124526904276,11.0,17.0,27.0,0.005464480874316939,1.0,1.0,0.5671429499606434,3.228192846588949,1.0,0.43985095710519145,0.01704244078727933,0.0009101745840667252,0.29172124150793444,17020
184,constant,0.01,0.4195618074862943,0.42113765621935706,0.11757093554117481,0.11757093554117481,0.03074913187312467,0.88,1.1904761904761905,1.0577263889117783,0.4195618074862943,0.009999999999996102,1.0,0.419561808985402,0.45246432043283924,10.0,17.0,26.0,0.01,1.0,0.702150703407824,0.7217497186244106,2.6798894320115836,1.0,0.44063524601551607,0.015273582206009237,0.001575848733062768,0.3019908719451195,17205
184,linear,0.005434782608695652,0.5061523457774623,0.5062828636558783,0.21366809008752696,0.21366809008752696,0.03382337949915846,0.98,1.2658227848101264,1.0386714364661032,0.5061523457774623,0.0054347826086911105,1.0,0.5061523466897053,0.4376149378885881,9.0,17.0,25.0,0.005434782608695652,1.0,0.38644886761903763,0.8967636793330809,3.235706346456786,1.0,0.43985095710519145,0.01704244078727933,0.00013051787841600326,0.2924842556899353,17205
185,constant,0.01,0.4169057674432427,0.4178590225110572,0.1146322144640527,0.1146322144640527,0.03020293970739148,0.93,1.1904761904761905,1.0577263889117783,0.4169057674432427,0.010000000000003824,1.0,0.41690576936370116,0.43271146673931393,11.0,17.0,27.0,0.010000000000000002,1.0,0.2138425320386886,0.1479235883841306,2.6700170570335735,1.0,0.4402453925130065,0.01615740189279443,0.000953255067814518,0.30227355297919,17391
185,linear,0.005405405405405406,0.5041749465196483,0.5043188203826701,0.21090540786564949,0.21090540786564949,0.03325934042588873,0.98,1.2658227848101264,1.0386714364661032,0.5041749465196483,0.005405405405410109,1.0,0.5041749480548849,0.441035523277964,14.0,17.0,30.0,0.005405405405405406,1.0,0.49489310747012494,0.021003498692038897,3.225089989656787,1.0,0.43985095710519145,0.01704244078727933,0.00014387386302172622,0.29326953865399885,17391
186,constant,0.01,0.41426747075461906,0.41599077527768863,0.11168370667214866,0.11168370667214866,0.0296664494702571,0.88,1.1904761904761905,1.0577263889117783,0.41426747075461906,0.009999999999993688,1.0,0.41426747188321505,0.43461336170126613,8.0,17.0,24.0,0.01,1.0,0.7452627182006836,0.7153882808259109,2.6783208008693453,1.0,0.44063524601551607,0.015273582206009237,0.0017233045230695687,0.3025837640824704,17578
186,linear,0.005376344086021506,0.50221828985793,0.5044163088972297,0.208128160418104,0.208128160418104,0.03270442753369711,0.93,1.2658227848101264,1.0386714364661032,0.50221828985793,0.005376344086017328,1.0,0.502218291852747,0.4482212346905419,10.0,17.0,26.0,0.005376344086021506,1.0,0.0,0.7669107064774691,3.2485853164829437,1.0,0.4402453925130065,0.01615740189279443,0.0021980190392996146,0.29409012943982604,17578
187,constant,0.01,0.41163342662666474,0.4122270866931944,0.10872537957312622,0.10872537957312622,0.02913948882783532,0.93,1.1904761904761905,1.0577263889117783,0.41163342662666474,0.010000000000002934,1.0,0.4116334282386155,0.43714869433375003,11.0,17.0,27.0,0.01,1.0,0.2553498800843954,0.23876169883497245,2.667685815140587,1.0,0.4402453925130065,0.01615740189279443,0.0005936600665296665,0.3029080470535385,17766
187,linear,0.0053475935828877,0.5002703608218503,0.503040508056326,0.2053363146299767,0.2053363146299767,0.03215850239603801,0.93,1.2658227848101264,1.0386714364661032,0.5002703608218503,0.005347593582889333,1.0,0.5002703626359749,0.4367196967525758,10.0,17.0,26.0,0.0053475935828877,1.0,0.0,0.818424106979093,3.258158424684226,1.0,0.4402453925130065,0.01615740189279443,0.0027701472344757727,0.2949340461918736,17766
188,constant,0.01,0.4090164685030557,0.41092636268162597,0.10579369689934237,0.10579369689934237,0.028621888507380615,0.88,1.1764705882352942,1.0577263889117783,0.4090164685030557,0.010000000000000576,1.0,0.4090164692613409,0.4371177636547445,11.0,17.0,27.0,0.010000000000000002,1.0,0.7882177159190178,0.7438391905207319,2.6767521697271106,1.0,0.44063524601551607,0.015273582206009237,0.0019098941785702928,0.3032227716037133,17955
188,linear,0.005319148936170213,0.49832476631240424,0.49985510381972476,0.20252983671443903,0.20252983671443903,0.03162142835335192,0.98,1.2658227848101264,1.0386714364661032,0.49832476631240424,0.005319148936171123,1.0,0.4983247675045471,0.4376927177823606,11.0,17.0,27.0,0.005319148936170213,1.0,0.233104158192873,0.10541256132104672,3.2485016319566995,1.0,0.43985095710519145,0.01704244078727933,0.0015303375073205117,0.2957949295979652,17955
189,constant,0.01,0.4064053883387838,0.40682060292527894,0.10303569286649117,0.10303569286649117,0.028113482242913566,0.88,1.1764705882352942,1.0577263889117783,0.4064053883387838,0.01000000000000506,1.0,0.40640538973919554,0.4377954785695498,10.0,17.0,26.0,0.01,1.0,0.7012739390134815,0.3214679901546348,2.6635746850857904,1.0,0.44063524601551607,0.015273582206009237,0.0004152145864951273,0.30336969547229264,18145
189,linear,0.005291005291005291,0.49637418336096606,0.49746368590039175,0.19974540391152895,0.19974540391152895,0.031093070504019455,0.93,1.25,1.0386714364661032,0.49637418336096606,0.005291005291009276,1.0,0.4963741841710206,0.8204937166121054,11.0,17.0,27.0,0.00529100529100529,1.0,0.0,0.423885452834264,3.2558271827912435,1.0,0.4402453925130065,0.01615740189279443,0.0010895025394256908,0.2966287794494371,18145
190,constant,0.01,0.40380851307817095,0.4059443068335929,0.10026918231090709,0.10026918231090709,0.02761410672181213,0.88,1.1764705882352942,1.0577263889117783,0.40380851307817095,0.009999999999995752,1.0,0.4038085143686152,0.43781361454436113,10.0,17.0,26.0,0.010000000000000002,1.0,0.8306646542856468,0.8001316999467768,2.6751835385848723,1.0,0.44063524601551607,0.015273582206009237,0.002135793755421944,0.30353933076726386,18336
190,linear,0.005263157894736842,0.49441624186278177,0.49586442172449335,0.19709021288268014,0.19709021288268014,0.030573295694679564,0.98,1.25,1.0386714364661032,0.49441624186278177,0.005263157894730832,1.0,0.4944162424852252,0.4376115771637175,11.0,17.0,27.0,0.005263157894736842,1.0,1.0,0.6843872100996955,3.2635286316923695,1.0,0.43985095710519145,0.01704244078727933,0.0014481798617115849,0.29732602898010163,18336
191,constant,0.01,0.40121978373619555,0.4018626134592179,0.09749413899588844,0.09749413899588844,0.027123601532351597,0.88,1.1764705882352942,1.0577263889117783,0.40121978373619555,0.010000000000002602,1.0,0.4012197842716737,0.43767441347689,12.0,17.0,28.0,0.01,1.0,0.7467728286981582,0.3955148463261989,2.662006053943552,1.0,0.44063524601551607,0.015273582206009237,0.0006428297230223756,0.3037256447403071,18528
191,linear,0.005235602094240838,0.49245106319740245,0.4924971910096953,0.19442174902138598,0.19442174902138598,0.0300619725099546,0.98,1.25,1.0386714364661032,0.49245106319740245,0.005235602094243797,1.0,0.49245106419765433,0.43761610273070545,9.0,17.0,25.0,0.005235602094240838,1.0,0.4079286932945252,0.04756845850075617,3.2529122748923704,1.0,0.43985095710519145,0.01704244078727933,4.612781229285101e-05,0.29802931417601647,18528
192,constant,0.01,0.3986434132353,0.4010429447317716,0.09471053660381168,0.09471053660381168,0.02664180911217639,0.88,1.1764705882352942,1.0577263889117783,0.3986434132353,0.009999999999996144,1.0,0.3986434139973441,0.43767937444287863,12.0,17.0,28.0,0.009999999999999997,1.0,0.8725224465131758,0.8879584352367582,2.6736149074426376,1.0,0.44063524601551607,0.015273582206009237,0.0023995314964715964,0.3039328766314883,18721
192,linear,0.005208333333333333,0.49050051028886066,0.4908058338386795,0.1917399853659032,0.1917399853659032,0.029558971261622297,0.98,1.25,1.0386714364661032,0.49050051028886066,0.005208333333331026,1.0,0.4905005112961012,0.4411388643462066,14.0,17.0,30.0,0.005208333333333332,1.0,0.52199387550354,0.07030455841430967,3.260425774760207,1.0,0.43985095710519145,0.01704244078727933,0.0003053235498188256,0.29876052492295746,18721
193,constant,0.01,0.3960768011251099,0.3969911752129406,0.09205144961325573,0.09205144961325573,0.026168574697687175,0.88,1.1627906976744187,1.0577263889117783,0.3960768011251099,0.01000000000000217,1.0,0.3960768017552268,0.4376866759904895,10.0,17.0,26.0,0.01,1.0,0.7904451787471771,0.4650553306296603,2.6604374228013175,1.0,0.44063524601551607,0.015273582206009237,0.0009143740878306827,0.30402535151185417,18915
193,linear,0.0051813471502590676,0.4885619820754723,0.49082247223175024,0.18904489437955352,0.18904489437955352,0.029064163977273554,0.93,1.25,1.0386714364661032,0.4885619820754723,0.0051813471502623765,1.0,0.4885619827653976,0.3679375407489278,13.0,17.0,29.0,0.005181347150259071,1.0,0.0,0.8878705085287258,3.2844390100049696,1.0,0.4402453925130065,0.01615740189279443,0.002260490156277939,0.2995170876959188,18915
194,constant,0.01,0.39352117388557656,0.39388179581344107,0.0894690396129183,0.0894690396129183,0.025703746274326943,0.93,1.1627906976744187,1.0577263889117783,0.39352117388557656,0.009999999999997594,1.0,0.3935211753684604,0.43769598934675025,11.0,17.0,27.0,0.01,1.0,0.3440510779750185,0.00854818402521605,2.648787739367363,1.0,0.4402453925130065,0.01615740189279443,0.00036062192786451286,0.30405213427265826,19110
194,linear,0.005154639175257732,0.48663180717538024,0.48991551147708867,0.186336447958244,0.186336447958244,0.028577424388492315,0.93,1.25,1.0386714364661032,0.48663180717538024,0.0051546391752541635,1.0,0.48663180915357634,0.4366480946641615,12.0,17.0,28.0,0.005154639175257732,1.0,0.0,0.9608559020509349,3.2940121182062554,1.0,0.4402453925130065,0.01615740189279443,0.0032837043017084344,0.30029535921713624,19110
